1,1.769970417022705
2,0.9355590343475342
3,0.6061699390411377
4,0.47205305099487305
5,0.38213276863098145
6,0.33092236518859863
7,0.36888957023620605
8,0.35596323013305664
9,0.3684957027435303
10,0.35692453384399414
11,0.401853084564209
12,0.40166711807250977
13,0.38149046897888184
14,0.32727670669555664
15,0.39455246925354004
16,0.3771803379058838
